threshold,delta,label,prediction,correct,group_id,similarity
0.3,5,noise,noise,True,3575,0.4554666666666667
0.3,5,noise,noise,True,3576,0.756
0.3,5,noise,noise,True,3577,0.756
0.3,5,noise,noise,True,3578,0.44097959183673474
0.3,5,noise,noise,True,3579,0.4554666666666667
0.3,5,noise,noise,True,3580,0.5785714285714286
0.3,5,nikto,multiple,False,3581,0.3471351351351351
0.3,5,multiple,multiple,False,3582,0.4556326530612245
0.3,5,noise,noise,True,3583,0.756
0.3,5,noise,noise,True,3584,0.5707317073170732
0.3,5,noise,noise,True,3585,0.756
0.3,5,noise,noise,True,3586,0.4554666666666667
0.3,5,noise,noise,True,3587,0.4494380952380952
0.3,5,noise,multiple,False,3588,0.3044285714285715
0.3,5,noise,noise,True,3589,0.4554666666666667
0.3,5,noise,noise,True,3590,0.756
0.3,5,noise,noise,True,3591,0.756
0.3,5,noise,noise,True,3592,0.4494380952380952
0.3,5,noise,noise,True,3593,0.4986053268765134
0.3,5,noise,noise,True,3594,0.756
0.3,5,multiple,multiple,True,3595,0.7038889566450086
0.3,5,noise,noise,True,3596,0.756
0.3,5,noise,noise,True,3597,0.6178571428571429
0.3,5,noise,non-attack,False,3598,0.0
0.3,5,noise,noise,True,3599,0.4554666666666667
0.3,5,noise,noise,True,3600,0.378
0.3,5,noise,non-attack,False,3601,0.0
0.3,5,noise,noise,True,3602,0.4554666666666667
0.3,5,noise,noise,True,3603,0.5558000000000001
0.3,5,noise,noise,True,3604,0.756
0.3,5,noise,noise,True,3605,0.5501132633844499
0.3,5,noise,noise,True,3606,0.756
0.3,5,noise,noise,True,3607,0.37
0.3,5,multiple,multiple,False,3608,0.44891889105797916
0.3,5,noise,nikto,False,3609,0.316
0.3,5,noise,non-attack,False,3610,3.5919540229885064e-05
0.3,5,noise,noise,True,3611,0.756
0.3,5,noise,noise,True,3612,0.5850000000000001
0.3,5,noise,non-attack,False,3613,0.0
0.3,5,noise,noise,True,3614,0.4554666666666667
0.3,5,noise,noise,True,3615,0.378
0.3,5,noise,noise,True,3616,0.756
0.3,5,noise,noise,True,3617,0.5850000000000001
0.3,5,noise,noise,True,3618,0.378
0.3,5,noise,noise,True,3619,0.378
0.3,5,noise,noise,True,3620,0.756
0.3,5,noise,non-attack,False,3621,0.0
0.3,5,noise,noise,True,3622,0.378
0.3,5,noise,noise,True,3623,0.4554666666666667
0.3,5,noise,noise,True,3624,0.5575563596140886
0.3,5,noise,noise,True,3625,0.3364301075268817
0.3,5,noise,noise,True,3626,0.756
0.3,5,noise,noise,True,3627,0.6607142857142857
0.3,5,multiple,hydra,False,3628,0.5341801948051947
0.3,5,noise,noise,True,3629,0.756
0.3,5,multiple,multiple,True,3630,0.5005714285714286
0.3,5,multiple,multiple,True,3631,0.498
0.3,5,multiple,hydra,False,3632,0.7898142911010558
0.3,5,multiple,non-attack,True,3633,0.08571428571428572
0.3,5,noise,noise,True,3634,0.756
0.3,5,multiple,multiple,True,3635,0.5533076069790805
0.3,5,multiple,multiple,True,3636,0.5173469387755102
0.3,5,multiple,multiple,True,3637,0.5494258373205742
0.3,5,multiple,hydra,False,3638,0.5008381714754868
0.3,5,noise,noise,True,3639,0.4554666666666667
0.3,5,multiple,upload,False,3640,0.5832142857142857
0.3,5,noise,noise,True,3641,0.756
0.3,5,noise,noise,True,3642,0.4554666666666667
0.3,5,noise,noise,True,3643,0.378
0.3,5,multiple,noise,False,3644,0.34224705882352946
0.3,5,noise,noise,True,3645,0.48165988181827424
0.3,5,multiple,noise,False,3646,0.38654411764705887
0.3,5,noise,noise,True,3647,0.38928571428571435
0.3,5,noise,noise,True,3648,0.378
0.3,5,noise,noise,True,3649,0.3258620689655172
0.3,5,noise,multiple,False,3650,0.5016315789473684
0.3,5,noise,non-attack,False,3651,0.0
0.3,5,noise,noise,True,3652,0.756
0.3,5,noise,noise,True,3653,0.756
0.3,5,noise,nikto,False,3654,0.316
0.3,5,noise,non-attack,False,3655,0.0
0.3,5,noise,noise,True,3656,0.378
0.3,5,noise,noise,True,3657,0.378
0.3,5,noise,non-attack,False,3658,3.5919540229885064e-05
0.3,5,noise,non-attack,False,3659,0.0
0.3,5,noise,noise,True,3660,0.4860967741935484
0.3,5,noise,noise,True,3661,0.756
0.3,5,noise,noise,True,3662,0.4554666666666667
0.3,5,multiple,noise,False,3663,0.6093956427893295
0.3,5,noise,noise,True,3664,0.756
0.3,5,noise,non-attack,False,3665,0.0
0.3,5,exploit,multiple,False,3666,0.38047058823529417
0.3,5,noise,noise,True,3667,0.27
0.3,5,noise,noise,True,3668,0.756
0.3,5,multiple,multiple,True,3669,0.3973568594593263
0.3,5,noise,noise,True,3670,0.5850000000000001
0.3,5,noise,noise,True,3671,0.4959400921658986
0.3,5,multiple,multiple,False,3672,0.49402068519715586
0.3,5,exploit,exploit,True,3673,0.4237297677691767
0.3,5,multiple,multiple,False,4736,0.37720595348855074
0.3,5,multiple,multiple,False,4737,0.5225357647212194
0.3,5,multiple,multiple,False,4738,0.5301781926777659
0.3,5,multiple,noise,False,4739,0.5875
0.3,5,noise,multiple,False,4740,0.42939717146109846
0.3,5,noise,noise,True,4741,0.41079545454545446
0.3,5,noise,noise,True,4742,0.5231283755477303
0.3,5,multiple,noise,False,4743,0.5163461538461538
0.3,5,multiple,noise,False,4744,0.5778409090909091
0.3,5,multiple,multiple,True,4745,0.39722293652140844
0.3,5,multiple,noise,False,4746,0.437713198380544
0.3,5,noise,multiple,False,4747,0.3577954076367389
0.3,5,multiple,multiple,False,4748,0.3771812730995878
0.3,5,noise,multiple,False,4749,0.3723212068175997
0.3,5,noise,noise,True,4750,0.5231283755477303
0.3,5,multiple,multiple,False,4751,0.6049211690688513
0.3,5,noise,multiple,False,4752,0.33715614582550063
0.3,5,multiple,multiple,False,4753,0.44150317819435464
0.3,5,noise,multiple,False,4754,0.41941374623373556
0.3,5,multiple,multiple,False,4755,0.406080875646093
0.3,5,multiple,multiple,False,4756,0.35376547987616097
0.3,5,multiple,multiple,True,4757,0.5192307692307692
0.3,5,multiple,multiple,False,4758,0.3748026315789474
0.3,5,noise,noise,True,4759,0.35000000000000003
0.3,5,noise,noise,True,4760,0.5123276683304173
0.3,5,multiple,multiple,False,4761,0.5124934198446629
0.3,5,noise,multiple,False,4762,0.46121143375680584
0.3,5,multiple,multiple,False,4763,0.6506926988774516
0.3,5,noise,noise,True,4764,0.38725
0.3,5,multiple,multiple,False,4765,0.5570303672316385
0.3,5,noise,multiple,False,4766,0.4682002676181981
0.3,5,noise,noise,True,4767,0.525625
0.3,5,multiple,multiple,False,4768,0.5193201293939181
0.3,5,noise,non-attack,False,4769,0.0
0.3,5,noise,noise,True,4770,0.27421875
0.3,5,multiple,multiple,False,4771,0.18333333333333332
0.3,5,multiple,multiple,False,4772,0.4668725868725869
0.3,5,multiple,multiple,False,4773,0.5126077872499524
0.3,5,noise,non-attack,False,4774,0.0
0.3,5,noise,multiple,False,4775,0.4757686985944919
0.3,5,multiple,noise,False,4776,0.3497497185774756
0.3,5,noise,noise,True,4777,0.38642857142857145
0.3,5,noise,non-attack,False,4778,0.0
0.3,5,noise,non-attack,False,4779,0.06
0.3,5,multiple,multiple,False,4780,0.6583001961211121
0.3,5,multiple,noise,False,4781,0.5594736842105263
0.3,5,noise,noise,True,4782,0.5186525452068961
0.3,5,noise,multiple,False,4783,0.44350239234449773
0.3,5,multiple,multiple,False,4784,0.5040113980312493
0.3,5,multiple,noise,False,4785,0.5340909090909091
0.3,5,multiple,multiple,True,4936,0.526458525558715
0.3,5,multiple,multiple,False,4937,0.24505924334819787
0.3,5,multiple,multiple,False,4938,0.4828362547738981
0.3,5,multiple,multiple,True,4939,0.6740832444969816
0.3,5,multiple,multiple,True,4940,0.6795171804524016
0.3,5,multiple,multiple,False,4956,0.5680925965214544
0.3,5,multiple,multiple,False,4957,0.5100224671821145
0.3,5,multiple,multiple,True,4958,0.6298043062585249
0.3,5,multiple,multiple,True,4959,0.6519601532110766
